Date,Close_HSI_Hang_Seng,Close_HSI_Nikkei_225,Close_N225_Hang_Seng,Close_N225_Nikkei_225,HSI_Pct_Change,N225_Pct_Change,Asian_Avg_Pct_Change,Close_HSI,Close_N225
2021-01-04,27472.8105,,,27258.3809,,,,,
2021-01-05,27649.8594,,,27158.6309,0.6445,-0.3659,0.1393,,
2021-01-06,27692.3008,,,27055.9395,0.1535,-0.3781,-0.1123,,
2021-01-07,27548.5195,,,27490.1309,-0.5192,1.6048,0.5428,,
2021-01-08,27878.2207,,,28139.0293,1.1968,2.3605,1.7786,,
2021-01-11,27908.2207,,,,0.1076,0.0000,0.0538,,
2021-01-12,28276.7500,,,28164.3398,1.3205,0.0899,0.7052,,
2021-01-13,28235.5996,,,28456.5898,-0.1455,1.0377,0.4461,,
2021-01-14,28496.8594,,,28698.2598,0.9253,0.8493,0.8873,,
2021-01-15,28573.8594,,,28519.1797,0.2702,-0.6240,-0.1769,,
2021-01-18,28862.7695,,,28242.2109,1.0111,-0.9712,0.0200,,
2021-01-19,29642.2793,,,28633.4609,2.7007,1.3853,2.0430,,
2021-01-20,29962.4707,,,28523.2598,1.0802,-0.3849,0.3477,,
2021-01-21,29927.7598,,,28756.8594,-0.1158,0.8190,0.3516,,
2021-01-22,29447.8496,,,28631.4492,-1.6036,-0.4361,-1.0198,,
2021-01-25,30159.0098,,,28822.2891,2.4150,0.6665,1.5408,,
2021-01-26,29391.2598,,,28546.1797,-2.5457,-0.9580,-1.7518,,
2021-01-27,29297.5293,,,28635.2109,-0.3189,0.3119,-0.0035,,
2021-01-28,28550.7695,,,28197.4199,-2.5489,-1.5289,-2.0389,,
2021-01-29,28283.7109,,,27663.3906,-0.9354,-1.8939,-1.4146,,
2021-02-01,28892.8594,,,28091.0508,2.1537,1.5459,1.8498,,
2021-02-02,29248.6992,,,28362.1699,1.2316,0.9651,1.0984,,
2021-02-03,29307.4609,,,28646.5000,0.2009,1.0025,0.6017,,
2021-02-04,29113.5000,,,28341.9492,-0.6618,-1.0631,-0.8625,,
2021-02-05,29288.6797,,,28779.1895,0.6017,1.5427,1.0722,,
2021-02-08,29319.4707,,,29388.5000,0.1051,2.1172,1.1112,,
2021-02-09,29476.1895,,,29505.9297,0.5345,0.3996,0.4670,,
2021-02-10,30038.7207,,,29562.9297,1.9084,0.1932,1.0508,,
2021-02-11,30173.5703,,,,0.4489,0.0000,0.2245,,
2021-02-12,,,,29520.0703,0.0000,-0.1450,-0.0725,,
2021-02-15,,,,30084.1504,0.0000,1.9108,0.9554,,
2021-02-16,30746.6602,,,30467.7500,1.8993,1.2751,1.5872,,
2021-02-17,31084.9395,,,30292.1895,1.1002,-0.5762,0.2620,,
2021-02-18,30595.2695,,,30236.0898,-1.5753,-0.1852,-0.8802,,
2021-02-19,30644.7305,,,30017.9199,0.1617,-0.7216,-0.2799,,
2021-02-22,30319.8301,,,30156.0293,-1.0602,0.4601,-0.3001,,
2021-02-23,30632.6406,,,,1.0317,0.0000,0.5159,,
2021-02-24,29718.2402,,,29671.6992,-2.9851,-1.6061,-2.2956,,
2021-02-25,30074.1699,,,30168.2695,1.1977,1.6735,1.4356,,
2021-02-26,28980.2109,,,28966.0098,-3.6375,-3.9852,-3.8114,,
2021-03-01,29452.5703,,,29663.5000,1.6299,2.4080,2.0189,,
2021-03-02,29095.8594,,,29408.1699,-1.2111,-0.8608,-1.0359,,
2021-03-03,29880.4199,,,29559.0996,2.6965,0.5132,1.6048,,
2021-03-04,29236.7891,,,28930.1094,-2.1540,-2.1279,-2.1410,,
2021-03-05,29098.2891,,,28864.3203,-0.4737,-0.2274,-0.3506,,
2021-03-08,28540.8301,,,28743.2500,-1.9158,-0.4194,-1.1676,,
2021-03-09,28773.2305,,,29027.9395,0.8143,0.9905,0.9024,,
2021-03-10,28907.5195,,,29036.5605,0.4667,0.0297,0.2482,,
2021-03-11,29385.6094,,,29211.6406,1.6539,0.6030,1.1284,,
2021-03-12,28739.7207,,,29717.8301,-2.1980,1.7328,-0.2326,,
2021-03-15,28833.7598,,,29766.9707,0.3272,0.1654,0.2463,,
2021-03-16,29027.6895,,,29921.0898,0.6726,0.5178,0.5952,,
2021-03-17,29034.1191,,,29914.3301,0.0222,-0.0226,-0.0002,,
2021-03-18,29405.7207,,,30216.7500,1.2799,1.0110,1.1454,,
2021-03-19,28990.9395,,,29792.0508,-1.4105,-1.4055,-1.4080,,
2021-03-22,28885.3398,,,29174.1504,-0.3643,-2.0740,-1.2191,,
2021-03-23,28497.3809,,,28995.9199,-1.3431,-0.6109,-0.9770,,
2021-03-24,27918.1406,,,28405.5195,-2.0326,-2.0361,-2.0344,,
2021-03-25,27899.6094,,,28729.8809,-0.0664,1.1419,0.5378,,
2021-03-26,28336.4297,,,29176.6992,1.5657,1.5552,1.5605,,
2021-03-29,28338.3008,,,29384.5195,0.0066,0.7123,0.3594,,
2021-03-30,28577.5000,,,29432.6992,0.8441,0.1640,0.5040,,
2021-03-31,28378.3496,,,29178.8008,-0.6969,-0.8626,-0.7798,,
2021-04-01,28938.7402,,,29388.8691,1.9747,0.7199,1.3473,,
2021-04-02,,,,29854.0000,0.0000,1.5827,0.7913,,
2021-04-05,,,,30089.2500,0.0000,0.7880,0.3940,,
2021-04-06,,,,29696.6309,0.0000,-1.3048,-0.6524,,
2021-04-07,28674.8008,,,29730.7891,-0.9121,0.1150,-0.3985,,
2021-04-08,29008.0703,,,29708.9805,1.1622,-0.0734,0.5444,,
2021-04-09,28698.8008,,,29768.0605,-1.0661,0.1989,-0.4336,,
2021-04-12,28453.2793,,,29538.7305,-0.8555,-0.7704,-0.8130,,
2021-04-13,28497.2500,,,29751.6094,0.1545,0.7207,0.4376,,
2021-04-14,28900.8301,,,29620.9902,1.4162,-0.4390,0.4886,,
2021-04-15,28793.1406,,,29642.6895,-0.3726,0.0733,-0.1497,,
2021-04-16,28969.7109,,,29683.3691,0.6132,0.1372,0.3752,,
2021-04-19,29106.1504,,,29685.3691,0.4710,0.0067,0.2389,,
2021-04-20,29135.7305,,,29100.3809,0.1016,-1.9706,-0.9345,,
2021-04-21,28621.9199,,,28508.5508,-1.7635,-2.0338,-1.8986,,
2021-04-22,28755.3398,,,29188.1699,0.4661,2.3839,1.4250,,
2021-04-23,29078.7500,,,29020.6309,1.1247,-0.5740,0.2753,,
2021-04-26,28952.8301,,,29126.2305,-0.4330,0.3639,-0.0346,,
2021-04-27,28941.5391,,,28991.8906,-0.0390,-0.4612,-0.2501,,
2021-04-28,29071.3398,,,29053.9707,0.4485,0.2141,0.3313,,
2021-04-29,29303.2598,,,,0.7978,0.0000,0.3989,,
2021-04-30,28724.8809,,,28812.6309,-1.9738,-0.8307,-1.4022,,
2021-05-03,28357.5391,,,,-1.2788,0.0000,-0.6394,,
2021-05-04,28557.1406,,,,0.7039,0.0000,0.3519,,
2021-05-05,28417.9805,,,,-0.4873,0.0000,-0.2437,,
2021-05-06,28637.4609,,,29331.3691,0.7723,1.8004,1.2864,,
2021-05-07,28610.6504,,,29357.8203,-0.0936,0.0902,-0.0017,,
2021-05-10,28595.6602,,,29518.3398,-0.0524,0.5468,0.2472,,
2021-05-11,28013.8105,,,28608.5898,-2.0347,-3.0820,-2.5584,,
2021-05-12,28231.0391,,,28147.5098,0.7754,-1.6117,-0.4181,,
2021-05-13,27718.6699,,,27448.0098,-1.8149,-2.4851,-2.1500,,
2021-05-14,28027.5703,,,28084.4707,1.1144,2.3188,1.7166,,
2021-05-17,28194.0898,,,27824.8301,0.5941,-0.9245,-0.1652,,
2021-05-18,28593.8105,,,28406.8398,1.4177,2.0917,1.7547,,
2021-05-19,,,,28044.4492,0.0000,-1.2757,-0.6379,,
2021-05-20,28450.2891,,,28098.2500,-0.5019,0.1918,-0.1550,,
2021-05-21,28458.4395,,,28317.8301,0.0286,0.7815,0.4051,,
2021-05-24,28412.2598,,,28364.6094,-0.1623,0.1652,0.0015,,
2021-05-25,28910.8594,,,28553.9805,1.7549,0.6676,1.2113,,
2021-05-26,29166.0098,,,28642.1895,0.8825,0.3089,0.5957,,
2021-05-27,29113.1992,,,28549.0098,-0.1811,-0.3253,-0.2532,,
2021-05-28,29124.4102,,,29149.4102,0.0385,2.1031,1.0708,,
2021-05-31,29151.8008,,,28860.0801,0.0940,-0.9926,-0.4493,,
2021-06-01,29468.0000,,,28814.3398,1.0847,-0.1585,0.4631,,
2021-06-02,29297.6191,,,28946.1406,-0.5782,0.4574,-0.0604,,
2021-06-03,28966.0293,,,29058.1094,-1.1318,0.3868,-0.3725,,
2021-06-04,28918.0996,,,28941.5195,-0.1655,-0.4012,-0.2833,,
2021-06-07,28787.2793,,,29019.2402,-0.4524,0.2685,-0.0919,,
2021-06-08,28781.3809,,,28963.5605,-0.0205,-0.1919,-0.1062,,
2021-06-09,28742.6309,,,28860.8008,-0.1346,-0.3548,-0.2447,,
2021-06-10,28738.8809,,,28958.5605,-0.0130,0.3387,0.1628,,
2021-06-11,28842.1309,,,28948.7305,0.3593,-0.0339,0.1627,,
2021-06-14,,,,29161.8008,0.0000,0.7360,0.3680,,
2021-06-15,28638.5293,,,29441.3008,-0.7059,0.9584,0.1263,,
2021-06-16,28436.8398,,,29291.0098,-0.7043,-0.5105,-0.6074,,
2021-06-17,28558.5898,,,29018.3301,0.4281,-0.9309,-0.2514,,
2021-06-18,28801.2695,,,28964.0801,0.8498,-0.1870,0.3314,,
2021-06-21,28489.0000,,,28010.9297,-1.0842,-3.2908,-2.1875,,
2021-06-22,28309.7598,,,28884.1309,-0.6292,3.1174,1.2441,,
2021-06-23,28817.0703,,,28874.8906,1.7920,-0.0320,0.8800,,
2021-06-24,28882.4609,,,28875.2305,0.2269,0.0012,0.1140,,
2021-06-25,29288.2207,,,29066.1797,1.4049,0.6613,1.0331,,
2021-06-28,29268.3008,,,29048.0195,-0.0680,-0.0625,-0.0652,,
2021-06-29,28994.0996,,,28812.6094,-0.9369,-0.8104,-0.8736,,
2021-06-30,28827.9492,,,28791.5293,-0.5730,-0.0732,-0.3231,,
2021-07-01,,,,28707.0391,0.0000,-0.2935,-0.1467,,
2021-07-02,28310.4199,,,28783.2793,-1.7952,0.2656,-0.7648,,
2021-07-05,28143.5000,,,28598.1895,-0.5896,-0.6430,-0.6163,,
2021-07-06,28072.8594,,,28643.2109,-0.2510,0.1574,-0.0468,,
2021-07-07,27960.6191,,,28366.9492,-0.3998,-0.9645,-0.6822,,
2021-07-08,27153.1309,,,28118.0293,-2.8879,-0.8775,-1.8827,,
2021-07-09,27344.5391,,,27940.4199,0.7049,-0.6317,0.0366,,
2021-07-12,27515.2402,,,28569.0195,0.6243,2.2498,1.4370,,
2021-07-13,27963.4102,,,28718.2402,1.6288,0.5223,1.0756,,
2021-07-14,27787.4609,,,28608.4902,-0.6292,-0.3822,-0.5057,,
2021-07-15,27996.2695,,,28279.0898,0.7514,-1.1514,-0.2000,,
2021-07-16,28004.6797,,,28003.0801,0.0300,-0.9760,-0.4730,,
2021-07-19,27489.7793,,,27652.7402,-1.8386,-1.2511,-1.5448,,
2021-07-20,27259.2500,,,27388.1602,-0.8386,-0.9568,-0.8977,,
2021-07-21,27224.5801,,,27548.0000,-0.1272,0.5836,0.2282,,
2021-07-22,27723.8398,,,,1.8339,0.0000,0.9169,,
2021-07-23,27321.9805,,,,-1.4495,0.0000,-0.7248,,
2021-07-26,26192.3203,,,27833.2891,-4.1346,1.0356,-1.5495,,
2021-07-27,25086.4297,,,27970.2207,-4.2222,0.4920,-1.8651,,
2021-07-28,25473.8809,,,27581.6602,1.5445,-1.3892,0.0776,,
2021-07-29,26315.3203,,,27782.4199,3.3031,0.7279,2.0155,,
2021-07-30,25961.0293,,,27283.5898,-1.3463,-1.7955,-1.5709,,
2021-08-02,26235.8008,,,27781.0195,1.0584,1.8232,1.4408,,
2021-08-03,26194.8203,,,27641.8301,-0.1562,-0.5010,-0.3286,,
2021-08-04,26426.5508,,,27584.0801,0.8846,-0.2089,0.3379,,
2021-08-05,26204.6895,,,27728.1191,-0.8395,0.5222,-0.1587,,
2021-08-06,26179.4004,,,27820.0391,-0.0965,0.3315,0.1175,,
2021-08-09,26283.4004,,,,0.3973,0.0000,0.1986,,
2021-08-10,26605.6191,,,27888.1504,1.2259,0.2448,0.7354,,
2021-08-11,26660.1602,,,28070.5098,0.2050,0.6539,0.4294,,
2021-08-12,26517.8203,,,28015.0195,-0.5339,-0.1977,-0.3658,,
2021-08-13,26391.6191,,,27977.1504,-0.4759,-0.1352,-0.3055,,
2021-08-16,26181.4609,,,27523.1895,-0.7963,-1.6226,-1.2095,,
2021-08-17,25745.8691,,,27424.4707,-1.6637,-0.3587,-1.0112,,
2021-08-18,25867.0098,,,27585.9102,0.4705,0.5887,0.5296,,
2021-08-19,25316.3301,,,27281.1699,-2.1289,-1.1047,-1.6168,,
2021-08-20,24849.7207,,,27013.2500,-1.8431,-0.9821,-1.4126,,
2021-08-23,25109.5898,,,27494.2402,1.0458,1.7806,1.4132,,
2021-08-24,25727.9199,,,27732.0996,2.4625,0.8651,1.6638,,
2021-08-25,25693.9492,,,27724.8008,-0.1320,-0.0263,-0.0792,,
2021-08-26,25415.6895,,,27742.2891,-1.0830,0.0631,-0.5099,,
2021-08-27,25407.8906,,,27641.1406,-0.0307,-0.3646,-0.1976,,
2021-08-30,25539.5391,,,27789.2891,0.5181,0.5360,0.5271,,
2021-08-31,25878.9902,,,28089.5391,1.3291,1.0805,1.2048,,
2021-09-01,26028.2891,,,28451.0195,0.5769,1.2869,0.9319,,
2021-09-02,26090.4297,,,28543.5098,0.2387,0.3251,0.2819,,
2021-09-03,25901.9902,,,29128.1094,-0.7223,2.0481,0.6629,,
2021-09-06,26163.6309,,,29659.8906,1.0101,1.8257,1.4179,,
2021-09-07,26353.6309,,,29916.1406,0.7262,0.8640,0.7951,,
2021-09-08,26320.9297,,,30181.2109,-0.1241,0.8860,0.3810,,
2021-09-09,25716.0000,,,30008.1895,-2.2983,-0.5733,-1.4358,,
2021-09-10,26205.9102,,,30381.8398,1.9051,1.2452,1.5751,,
2021-09-13,25813.8105,,,30447.3691,-1.4962,0.2157,-0.6403,,
2021-09-14,25502.2305,,,30670.0996,-1.2070,0.7315,-0.2378,,
2021-09-15,25033.2109,,,30511.7109,-1.8391,-0.5164,-1.1778,,
2021-09-16,24667.8496,,,30323.3398,-1.4595,-0.6174,-1.0384,,
2021-09-17,24920.7598,,,30500.0508,1.0253,0.5828,0.8040,,
2021-09-20,24099.1406,,,,-3.2969,0.0000,-1.6485,,
2021-09-21,24221.5391,,,29839.7109,0.5079,-2.1650,-0.8286,,
2021-09-22,,,,29639.4004,0.0000,-0.6713,-0.3356,,
2021-09-23,24510.9805,,,,1.1950,0.0000,0.5975,,
2021-09-24,24192.1602,,,30248.8105,-1.3007,2.0561,0.3777,,
2021-09-27,24208.7793,,,30240.0605,0.0687,-0.0289,0.0199,,
2021-09-28,24500.3906,,,30183.9609,1.2046,-0.1855,0.5095,,
2021-09-29,24663.5000,,,29544.2891,0.6657,-2.1192,-0.7268,,
2021-09-30,24575.6406,,,29452.6602,-0.3562,-0.3101,-0.3332,,
2021-10-01,,,,28771.0703,0.0000,-2.3142,-1.1571,,
2021-10-04,24036.3691,,,28444.8906,-2.1943,-1.1337,-1.6640,,
2021-10-05,24104.1504,,,27822.1191,0.2820,-2.1894,-0.9537,,
2021-10-06,23966.4902,,,27528.8691,-0.5711,-1.0540,-0.8126,,
2021-10-07,24701.7305,,,27678.2109,3.0678,0.5425,1.8051,,
2021-10-08,24837.8496,,,28048.9395,0.5511,1.3394,0.9452,,
2021-10-11,25325.0898,,,28498.1992,1.9617,1.6017,1.7817,,
2021-10-12,24962.5898,,,28230.6094,-1.4314,-0.9390,-1.1852,,
2021-10-13,,,,28140.2793,0.0000,-0.3200,-0.1600,,
2021-10-14,,,,28550.9297,0.0000,1.4593,0.7296,,
2021-10-15,25330.9609,,,29068.6309,1.4757,1.8133,1.6445,,
2021-10-18,25409.7500,,,29025.4609,0.3110,-0.1485,0.0813,,
2021-10-19,25787.2109,,,29215.5195,1.4855,0.6548,1.0701,,
2021-10-20,26136.0195,,,29255.5508,1.3526,0.1370,0.7448,,
2021-10-21,26017.5293,,,28708.5801,-0.4534,-1.8696,-1.1615,,
2021-10-22,26126.9297,,,28804.8496,0.4205,0.3353,0.3779,,
2021-10-25,26132.0293,,,28600.4102,0.0195,-0.7097,-0.3451,,
2021-10-26,26038.2695,,,29106.0098,-0.3588,1.7678,0.7045,,
2021-10-27,25628.7402,,,29098.2402,-1.5728,-0.0267,-0.7997,,
2021-10-28,25555.7305,,,28820.0898,-0.2849,-0.9559,-0.6204,,
2021-10-29,25377.2402,,,28892.6895,-0.6984,0.2519,-0.2233,,
2021-11-01,25154.3203,,,29647.0801,-0.8784,2.6110,0.8663,,
2021-11-02,25099.6699,,,29520.9004,-0.2173,-0.4256,-0.3214,,
2021-11-03,25024.7500,,,,-0.2985,0.0000,-0.1492,,
2021-11-04,25225.1895,,,29794.3691,0.8010,0.9264,0.8637,,
2021-11-05,24870.5098,,,29611.5703,-1.4061,-0.6135,-1.0098,,
2021-11-08,24763.7695,,,29507.0508,-0.4292,-0.3530,-0.3911,,
2021-11-09,24813.1309,,,29285.4609,0.1993,-0.7510,-0.2758,,
2021-11-10,24996.1406,,,29106.7793,0.7376,-0.6101,0.0637,,
2021-11-11,25247.9902,,,29277.8594,1.0076,0.5878,0.7977,,
2021-11-12,25327.9707,,,29609.9707,0.3168,1.1343,0.7256,,
2021-11-15,25390.9102,,,29776.8008,0.2485,0.5634,0.4060,,
2021-11-16,25713.7793,,,29808.1191,1.2716,0.1052,0.6884,,
2021-11-17,25650.0801,,,29688.3301,-0.2477,-0.4019,-0.3248,,
2021-11-18,25319.7207,,,29598.6602,-1.2879,-0.3020,-0.7950,,
2021-11-19,25049.9707,,,29745.8691,-1.0654,0.4974,-0.2840,,
2021-11-22,24951.3398,,,29774.1094,-0.3937,0.0949,-0.1494,,
2021-11-23,24651.5801,,,,-1.2014,0.0000,-0.6007,,
2021-11-24,24685.5000,,,29302.6602,0.1376,-1.5834,-0.7229,,
2021-11-25,24740.1602,,,29499.2793,0.2214,0.6710,0.4462,,
2021-11-26,24080.5195,,,28751.6191,-2.6663,-2.5345,-2.6004,,
2021-11-29,23852.2402,,,28283.9199,-0.9480,-1.6267,-1.2873,,
2021-11-30,23475.2598,,,27821.7598,-1.5805,-1.6340,-1.6072,,
2021-12-01,23658.9199,,,27935.6191,0.7824,0.4092,0.5958,,
2021-12-02,23788.9297,,,27753.3691,0.5495,-0.6524,-0.0514,,
2021-12-03,23766.6895,,,28029.5703,-0.0935,0.9952,0.4509,,
2021-12-06,23349.3809,,,27927.3691,-1.7559,-0.3646,-1.0602,,
2021-12-07,23983.6602,,,28455.5996,2.7165,1.8914,2.3040,,
2021-12-08,23996.8691,,,28860.6191,0.0551,1.4233,0.7392,,
2021-12-09,24254.8594,,,28725.4707,1.0751,-0.4683,0.3034,,
2021-12-10,23995.7207,,,28437.7695,-1.0684,-1.0016,-1.0350,,
2021-12-13,23954.5801,,,28640.4902,-0.1714,0.7129,0.2707,,
2021-12-14,23635.9492,,,28432.6406,-1.3301,-0.7257,-1.0279,,
2021-12-15,23420.7598,,,28459.7207,-0.9104,0.0952,-0.4076,,
2021-12-16,23475.5000,,,29066.3203,0.2337,2.1314,1.1826,,
2021-12-17,23192.6309,,,28545.6797,-1.2050,-1.7912,-1.4981,,
2021-12-20,22744.8594,,,27937.8105,-1.9307,-2.1295,-2.0301,,
2021-12-21,22971.3301,,,28517.5898,0.9957,2.0752,1.5355,,
2021-12-22,23102.3301,,,28562.2109,0.5703,0.1565,0.3634,,
2021-12-23,23193.6406,,,28798.3691,0.3952,0.8268,0.6110,,
2021-12-24,23223.7598,,,28782.5898,0.1299,-0.0548,0.0375,,
2021-12-27,,,,28676.4609,0.0000,-0.3687,-0.1844,,
2021-12-28,23280.5605,,,29069.1602,0.2446,1.3694,0.8070,,
2021-12-29,23086.5391,,,28906.8809,-0.8334,-0.5583,-0.6958,,
2021-12-30,23112.0098,,,28791.7109,0.1103,-0.3984,-0.1440,,
2021-12-31,23397.6699,,,,1.2360,0.0000,0.6180,,
2022-01-03,23274.7500,,,,-0.5254,0.0000,-0.2627,,
2022-01-04,23289.8398,,,29301.7891,0.0648,1.7716,0.9182,,
2022-01-05,22907.2500,,,29332.1602,-1.6427,0.1036,-0.7695,,
2022-01-06,23072.8594,,,28487.8691,0.7230,-2.8784,-1.0777,,
2022-01-07,23493.3809,,,28478.5605,1.8226,-0.0327,0.8950,,
2022-01-10,23746.5391,,,,1.0776,0.0000,0.5388,,
2022-01-11,23739.0605,,,28222.4805,-0.0315,-0.8992,-0.4653,,
2022-01-12,24402.1699,,,28765.6602,2.7933,1.9246,2.3590,,
2022-01-13,24429.7695,,,28489.1309,0.1131,-0.9613,-0.4241,,
2022-01-14,24383.3203,,,28124.2793,-0.1901,-1.2807,-0.7354,,
2022-01-17,24218.0293,,,28333.5195,-0.6779,0.7440,0.0330,,
2022-01-18,24112.7793,,,28257.2500,-0.4346,-0.2692,-0.3519,,
2022-01-19,24127.8496,,,27467.2305,0.0625,-2.7958,-1.3667,,
2022-01-20,24952.3496,,,27772.9297,3.4172,1.1130,2.2651,,
2022-01-21,24965.5508,,,27522.2598,0.0529,-0.9026,-0.4248,,
2022-01-24,24656.4609,,,27588.3691,-1.2381,0.2402,-0.4989,,
2022-01-25,24243.6094,,,27131.3398,-1.6744,-1.6566,-1.6655,,
2022-01-26,24289.9004,,,27011.3301,0.1909,-0.4423,-0.1257,,
2022-01-27,23807.0000,,,26170.3008,-1.9881,-3.1136,-2.5508,,
2022-01-28,23550.0801,,,26717.3398,-1.0792,2.0903,0.5056,,
2022-01-31,23802.2598,,,27001.9805,1.0708,1.0654,1.0681,,
2022-02-01,,,,27078.4805,0.0000,0.2833,0.1417,,
2022-02-02,,,,27533.5996,0.0000,1.6807,0.8404,,
2022-02-03,,,,27241.3105,0.0000,-1.0616,-0.5308,,
2022-02-04,24573.2891,,,27439.9902,3.2393,0.7293,1.9843,,
2022-02-07,24579.5508,,,27248.8691,0.0255,-0.6965,-0.3355,,
2022-02-08,24329.4902,,,27284.5195,-1.0174,0.1308,-0.4433,,
2022-02-09,24829.9902,,,27579.8691,2.0572,1.0825,1.5698,,
2022-02-10,24924.3496,,,27696.0801,0.3800,0.4214,0.4007,,
2022-02-11,24906.6602,,,,-0.0710,0.0000,-0.0355,,
2022-02-14,24556.5703,,,27079.5898,-1.4056,-2.2259,-1.8158,,
2022-02-15,24355.7109,,,26865.1895,-0.8179,-0.7917,-0.8048,,
2022-02-16,24718.9004,,,27460.4004,1.4912,2.2155,1.8534,,
2022-02-17,24792.7695,,,27232.8691,0.2988,-0.8286,-0.2649,,
2022-02-18,24327.7109,,,27122.0703,-1.8758,-0.4069,-1.1413,,
