Date,Close_HSI_Hang_Seng,Close_HSI_Nikkei_225,Close_N225_Hang_Seng,Close_N225_Nikkei_225,HSI_Pct_Change,N225_Pct_Change,Asian_Avg_Pct_Change,Close_HSI,Close_N225
2024-06-06,18476.8008,,,38703.5117,0.2814,0.5543,0.4178,,
2024-06-07,18366.9492,,,38683.9297,-0.5945,-0.0506,-0.3226,,
2024-06-10,,,,39038.1602,0.0000,0.9157,0.4579,,
2024-06-11,18176.3398,,,39134.7891,-1.0378,0.2475,-0.3951,,
2024-06-12,17937.8398,,,38876.7109,-1.3121,-0.6595,-0.9858,,
2024-06-13,18112.6309,,,38720.4688,0.9744,-0.4019,0.2863,,
2024-06-14,17941.7793,,,38814.5586,-0.9433,0.2430,-0.3501,,
2024-06-17,17936.1191,,,38102.4414,-0.0315,-1.8347,-0.9331,,
2024-06-18,17915.5508,,,38482.1094,-0.1147,0.9964,0.4409,,
2024-06-19,18430.3906,,,38570.7617,2.8737,0.2304,1.5520,,
2024-06-20,18335.3203,,,38633.0195,-0.5158,0.1614,-0.1772,,
2024-06-21,18028.5195,,,38596.4688,-1.6733,-0.0946,-0.8839,,
2024-06-24,18027.7109,,,38804.6484,-0.0045,0.5394,0.2674,,
2024-06-25,18072.9004,,,39173.1484,0.2507,0.9496,0.6001,,
2024-06-26,18089.9297,,,39667.0703,0.0942,1.2609,0.6775,,
2024-06-27,17716.4707,,,39341.5391,-2.0645,-0.8207,-1.4426,,
2024-06-28,17718.6094,,,39583.0781,0.0121,0.6140,0.3130,,
2024-07-01,,,,39631.0586,0.0000,0.1212,0.0606,,
2024-07-02,17769.1406,,,40074.6914,0.2852,1.1194,0.7023,,
2024-07-03,17978.5703,,,40580.7617,1.1786,1.2628,1.2207,,
2024-07-04,18028.2793,,,40913.6484,0.2765,0.8203,0.5484,,
2024-07-05,17799.6094,,,40912.3711,-1.2684,-0.0031,-0.6358,,
2024-07-08,17524.0605,,,40780.6992,-1.5481,-0.3218,-0.9349,,
2024-07-09,17523.2305,,,41580.1719,-0.0047,1.9604,0.9778,,
2024-07-10,17471.6699,,,41831.9883,-0.2942,0.6056,0.1557,,
2024-07-11,17832.3301,,,42224.0195,2.0643,0.9372,1.5007,,
2024-07-12,18293.3809,,,41190.6797,2.5855,-2.4473,0.0691,,
2024-07-15,18015.9395,,,,-1.5166,0.0000,-0.7583,,
2024-07-16,17727.9805,,,41275.0781,-1.5984,0.2049,-0.6967,,
2024-07-17,17739.4102,,,41097.6914,0.0645,-0.4298,-0.1826,,
2024-07-18,17778.4102,,,40126.3516,0.2198,-2.3635,-1.0718,,
2024-07-19,17417.6797,,,40063.7891,-2.0290,-0.1559,-1.0925,,
2024-07-22,17635.8809,,,39599.0000,1.2528,-1.1601,0.0463,,
2024-07-23,17469.3594,,,39594.3906,-0.9442,-0.0116,-0.4779,,
2024-07-24,17311.0508,,,39154.8516,-0.9062,-1.1101,-1.0082,,
2024-07-25,17021.9102,,,37869.5117,-1.6703,-3.2827,-2.4765,,
2024-07-26,17021.3105,,,37667.4102,-0.0035,-0.5337,-0.2686,,
2024-07-29,17238.3398,,,38468.6289,1.2750,2.1271,1.7011,,
2024-07-30,17002.9102,,,38525.9492,-1.3657,0.1490,-0.6084,,
2024-07-31,17344.5996,,,39101.8203,2.0096,1.4948,1.7522,,
2024-08-01,17304.9609,,,38126.3281,-0.2285,-2.4947,-1.3616,,
2024-08-02,16945.5098,,,35909.6992,-2.0772,-5.8139,-3.9455,,
2024-08-05,16698.3594,,,31458.4199,-1.4585,-12.3958,-6.9271,,
2024-08-06,16647.3398,,,34675.4609,-0.3055,10.2263,4.9604,,
2024-08-07,16877.8594,,,35089.6211,1.3847,1.1944,1.2896,,
2024-08-08,16891.8301,,,34831.1484,0.0828,-0.7366,-0.3269,,
2024-08-09,17090.2305,,,35025.0000,1.1745,0.5565,0.8655,,
2024-08-12,17111.6504,,,,0.1253,0.0000,0.0627,,
2024-08-13,17174.0605,,,36232.5117,0.3647,3.4476,1.9061,,
2024-08-14,17113.3594,,,36442.4297,-0.3534,0.5794,0.1130,,
2024-08-15,17109.1406,,,36726.6406,-0.0247,0.7799,0.3776,,
2024-08-16,17430.1602,,,38062.6719,1.8763,3.6378,2.7570,,
2024-08-19,17569.5703,,,37388.6211,0.7998,-1.7709,-0.4855,,
2024-08-20,17511.0801,,,38062.9219,-0.3329,1.8035,0.7353,,
2024-08-21,17391.0098,,,37951.8008,-0.6857,-0.2919,-0.4888,,
2024-08-22,17641.0000,,,38211.0117,1.4375,0.6830,1.0602,,
2024-08-23,17612.0996,,,38364.2695,-0.1638,0.4011,0.1186,,
2024-08-26,17798.7305,,,38110.2188,1.0597,-0.6622,0.1987,,
2024-08-27,17874.6699,,,38288.6211,0.4267,0.4681,0.4474,,
2024-08-28,17692.4492,,,38371.7617,-1.0194,0.2171,-0.4011,,
2024-08-29,17786.3203,,,38362.5312,0.5306,-0.0241,0.2533,,
2024-08-30,17989.0703,,,38647.7500,1.1399,0.7435,0.9417,,
2024-09-02,17691.9707,,,38700.8711,-1.6516,0.1374,-0.7571,,
2024-09-03,17651.4902,,,38686.3086,-0.2288,-0.0376,-0.1332,,
2024-09-04,17457.3398,,,37047.6094,-1.0999,-4.2359,-2.6679,,
2024-09-05,17444.3008,,,36657.0898,-0.0747,-1.0541,-0.5644,,
2024-09-06,,,,36391.4688,0.0000,-0.7246,-0.3623,,
2024-09-09,17196.9609,,,36215.7500,-1.4179,-0.4829,-0.9504,,
2024-09-10,17234.0898,,,36159.1602,0.2159,-0.1563,0.0298,,
2024-09-11,17108.7109,,,35619.7695,-0.7275,-1.4917,-1.1096,,
2024-09-12,17240.3906,,,36833.2695,0.7697,3.4068,2.0882,,
2024-09-13,17369.0898,,,36581.7617,0.7465,-0.6828,0.0318,,
2024-09-16,17422.1191,,,,0.3053,0.0000,0.1527,,
2024-09-17,17660.0195,,,36203.2188,1.3655,-1.0348,0.1654,,
2024-09-18,,,,36380.1719,0.0000,0.4888,0.2444,,
2024-09-19,18013.1602,,,37155.3281,1.9997,2.1307,2.0652,,
2024-09-20,18258.5703,,,37723.9102,1.3624,1.5303,1.4463,,
2024-09-23,18247.1094,,,,-0.0628,0.0000,-0.0314,,
2024-09-24,19000.5605,,,37940.5898,4.1292,0.5744,2.3518,,
2024-09-25,19129.0996,,,37870.2617,0.6765,-0.1854,0.2456,,
2024-09-26,19924.5801,,,38925.6289,4.1585,2.7868,3.4726,,
2024-09-27,20632.3008,,,39829.5586,3.5520,2.3222,2.9371,,
2024-09-30,21133.6797,,,37919.5508,2.4301,-4.7955,-1.1827,,
2024-10-01,,,,38651.9688,0.0000,1.9315,0.9658,,
2024-10-02,22443.7305,,,37808.7617,6.1989,-2.1815,2.0087,,
2024-10-03,22113.5098,,,38552.0586,-1.4713,1.9659,0.2473,,
2024-10-04,22736.8691,,,38635.6211,2.8189,0.2168,1.5178,,
2024-10-07,23099.7793,,,39332.7383,1.5961,1.8043,1.7002,,
2024-10-08,20926.7891,,,38937.5391,-9.4070,-1.0048,-5.2059,,
2024-10-09,20637.2402,,,39277.9609,-1.3836,0.8743,-0.2547,,
2024-10-10,21251.9805,,,39380.8906,2.9788,0.2621,1.6204,,
2024-10-11,,,,39605.8008,0.0000,0.5711,0.2856,,
2024-10-14,21092.8691,,,,-0.7487,0.0000,-0.3743,,
2024-10-15,20318.7891,,,39910.5508,-3.6699,0.7695,-1.4502,,
2024-10-16,20286.8496,,,39180.3008,-0.1572,-1.8297,-0.9935,,
2024-10-17,20079.0996,,,38911.1914,-1.0241,-0.6868,-0.8555,,
2024-10-18,20804.1094,,,38981.7500,3.6108,0.1813,1.8961,,
2024-10-21,20478.4609,,,38954.6016,-1.5653,-0.0696,-0.8175,,
2024-10-22,20498.9492,,,38411.9609,0.1000,-1.3930,-0.6465,,
2024-10-23,20760.1504,,,38104.8594,1.2742,-0.7995,0.2374,,
2024-10-24,20489.6191,,,38143.2891,-1.3031,0.1009,-0.6011,,
2024-10-25,20590.1504,,,37913.9219,0.4906,-0.6013,-0.0553,,
2024-10-28,20599.3594,,,38605.5312,0.0447,1.8242,0.9344,,
2024-10-29,20701.1406,,,38903.6797,0.4941,0.7723,0.6332,,
2024-10-30,20380.6406,,,39277.3906,-1.5482,0.9606,-0.2938,,
2024-10-31,20317.3301,,,39081.2500,-0.3106,-0.4994,-0.4050,,
2024-11-01,20506.4297,,,38053.6719,0.9307,-2.6293,-0.8493,,
2024-11-04,20567.5195,,,,0.2979,0.0000,0.1490,,
2024-11-05,21006.9707,,,38474.8984,2.1366,1.1069,1.6218,,
2024-11-06,20538.3809,,,39480.6719,-2.2306,2.6141,0.1917,,
2024-11-07,20953.3398,,,39381.4102,2.0204,-0.2514,0.8845,,
2024-11-08,20728.1895,,,39500.3711,-1.0745,0.3021,-0.3862,,
2024-11-11,20426.9297,,,39533.3203,-1.4534,0.0834,-0.6850,,
2024-11-12,19846.8809,,,39376.0898,-2.8396,-0.3977,-1.6187,,
2024-11-13,19823.4492,,,38721.6602,-0.1181,-1.6620,-0.8900,,
2024-11-14,19435.8105,,,38535.6992,-1.9555,-0.4803,-1.2179,,
2024-11-15,19426.3398,,,38642.9102,-0.0487,0.2782,0.1147,,
2024-11-18,19576.6094,,,38220.8516,0.7735,-1.0922,-0.1593,,
2024-11-19,19663.6699,,,38414.4297,0.4447,0.5065,0.4756,,
2024-11-20,19705.0098,,,38352.3398,0.2102,-0.1616,0.0243,,
2024-11-21,19601.1094,,,38026.1719,-0.5273,-0.8505,-0.6889,,
2024-11-22,19229.9707,,,38283.8516,-1.8935,0.6776,-0.6079,,
2024-11-25,19150.9902,,,38780.1406,-0.4107,1.2963,0.4428,,
2024-11-26,19159.1992,,,38442.0000,0.0429,-0.8719,-0.4145,,
2024-11-27,19603.1309,,,38134.9688,2.3171,-0.7987,0.7592,,
2024-11-28,19366.9609,,,38349.0586,-1.2048,0.5614,-0.3217,,
2024-11-29,19423.6094,,,38208.0312,0.2925,-0.3677,-0.0376,,
2024-12-02,19550.2891,,,38513.0195,0.6522,0.7982,0.7252,,
2024-12-03,19746.3203,,,39248.8594,1.0027,1.9106,1.4567,,
2024-12-04,19742.4609,,,39276.3906,-0.0195,0.0701,0.0253,,
2024-12-05,19560.4395,,,39395.6016,-0.9220,0.3035,-0.3092,,
2024-12-06,19865.8496,,,39091.1719,1.5614,-0.7728,0.3943,,
2024-12-09,20414.0898,,,39160.5000,2.7597,0.1773,1.4685,,
2024-12-10,20311.2793,,,39367.5781,-0.5036,0.5288,0.0126,,
2024-12-11,20155.0508,,,39372.2305,-0.7692,0.0118,-0.3787,,
2024-12-12,20397.0508,,,39849.1406,1.2007,1.2113,1.2060,,
2024-12-13,19971.2402,,,39470.4414,-2.0876,-0.9503,-1.5190,,
2024-12-16,19795.4902,,,39457.4883,-0.8800,-0.0328,-0.4564,,
2024-12-17,19700.4805,,,39364.6797,-0.4800,-0.2352,-0.3576,,
2024-12-18,19864.5508,,,39081.7109,0.8328,-0.7188,0.0570,,
2024-12-19,19752.5098,,,38813.5781,-0.5640,-0.6861,-0.6251,,
2024-12-20,19720.6992,,,38701.8984,-0.1610,-0.2877,-0.2244,,
2024-12-23,19883.1309,,,39161.3398,0.8237,1.1871,1.0054,,
2024-12-24,20098.2891,,,39036.8516,1.0821,-0.3179,0.3821,,
2024-12-25,,,,39130.4297,0.0000,0.2397,0.1199,,
2024-12-26,,,,39568.0586,0.0000,1.1184,0.5592,,
2024-12-27,20090.4609,,,40281.1602,-0.0389,1.8022,0.8816,,
2024-12-30,20041.4199,,,39894.5391,-0.2441,-0.9598,-0.6020,,
2024-12-31,20059.9492,,,,0.0925,0.0000,0.0462,,
2025-01-02,19623.3203,,,,-2.1766,0.0000,-1.0883,,
2025-01-03,19760.2695,,,,0.6979,0.0000,0.3489,,
2025-01-06,19688.2891,,,39307.0508,-0.3643,-1.4726,-0.9184,,
2025-01-07,19447.5801,,,40083.3008,-1.2226,1.9748,0.3761,,
2025-01-08,19279.8398,,,39981.0586,-0.8625,-0.2551,-0.5588,,
2025-01-09,19240.8906,,,39605.0898,-0.2020,-0.9404,-0.5712,,
2025-01-10,19064.2891,,,39190.3984,-0.9178,-1.0471,-0.9825,,
2025-01-13,18874.1406,,,,-0.9974,0.0000,-0.4987,,
2025-01-14,19219.7793,,,38474.3008,1.8313,-1.8272,0.0020,,
2025-01-15,19286.0703,,,38444.5781,0.3449,-0.0773,0.1338,,
2025-01-16,19522.8906,,,38572.6016,1.2279,0.3330,0.7805,,
2025-01-17,19584.0605,,,38451.4609,0.3133,-0.3141,-0.0004,,
2025-01-20,19925.8105,,,38902.5000,1.7450,1.1730,1.4590,,
2025-01-21,20106.5508,,,39027.9805,0.9071,0.3226,0.6148,,
2025-01-22,19778.7695,,,39646.2500,-1.6302,1.5842,-0.0230,,
2025-01-23,19700.5605,,,39958.8711,-0.3954,0.7885,0.1966,,
2025-01-24,20066.1895,,,39931.9805,1.8559,-0.0673,0.8943,,
2025-01-27,20197.7695,,,39565.8008,0.6557,-0.9170,-0.1306,,
2025-01-28,20225.1094,,,39016.8711,0.1354,-1.3874,-0.6260,,
2025-01-29,,,,39414.7812,0.0000,1.0198,0.5099,,
2025-01-30,,,,39513.9688,0.0000,0.2517,0.1258,,
2025-01-31,,,,39572.4883,0.0000,0.1481,0.0740,,
2025-02-03,20217.2598,,,38520.0898,-0.0388,-2.6594,-1.3491,,
2025-02-04,20789.9609,,,38798.3711,2.8327,0.7224,1.7776,,
2025-02-05,20597.0898,,,38831.4805,-0.9277,0.0853,-0.4212,,
2025-02-06,20891.6191,,,39066.5312,1.4300,0.6053,1.0176,,
2025-02-07,21133.5391,,,38787.0195,1.1580,-0.7155,0.2212,,
2025-02-10,21521.9805,,,38801.1719,1.8380,0.0365,0.9373,,
2025-02-11,21294.8594,,,,-1.0553,0.0000,-0.5276,,
2025-02-12,21857.9199,,,38963.6992,2.6441,0.4189,1.5315,,
2025-02-13,21814.3691,,,39461.4688,-0.1992,1.2775,0.5391,,
2025-02-14,22620.3301,,,39149.4297,3.6946,-0.7907,1.4519,,
2025-02-17,22616.2305,,,39174.2500,-0.0181,0.0634,0.0226,,
2025-02-18,22976.8105,,,39270.3984,1.5943,0.2454,0.9199,,
2025-02-19,22944.2402,,,39164.6094,-0.1418,-0.2694,-0.2056,,
2025-02-20,22576.9805,,,38678.0391,-1.6007,-1.2424,-1.4215,,
2025-02-21,23477.9199,,,38776.9414,3.9905,0.2557,2.1231,,
2025-02-24,23341.6094,,,,-0.5806,0.0000,-0.2903,,
2025-02-25,23034.0195,,,38237.7891,-1.3178,-1.3904,-1.3541,,
2025-02-26,23787.9297,,,38142.3711,3.2730,-0.2495,1.5117,,
2025-02-27,23718.2891,,,38256.1719,-0.2928,0.2984,0.0028,,
2025-02-28,22941.3203,,,37155.5000,-3.2758,-2.8771,-3.0765,,
2025-03-03,23006.2695,,,37785.4688,0.2831,1.6955,0.9893,,
2025-03-04,22941.7695,,,37331.1797,-0.2804,-1.2023,-0.7413,,
2025-03-05,23594.2109,,,37418.2383,2.8439,0.2332,1.5386,,
2025-03-06,24369.7109,,,37704.9297,3.2868,0.7662,2.0265,,
2025-03-07,24231.3008,,,36887.1719,-0.5680,-2.1688,-1.3684,,
2025-03-10,23783.4902,,,37028.2695,-1.8481,0.3825,-0.7328,,
2025-03-11,23782.1406,,,36793.1094,-0.0057,-0.6351,-0.3204,,
2025-03-12,23600.3105,,,36819.0898,-0.7646,0.0706,-0.3470,,
2025-03-13,23462.6504,,,36790.0312,-0.5833,-0.0789,-0.3311,,
2025-03-14,23959.9805,,,37053.1016,2.1197,0.7151,1.4174,,
2025-03-17,24145.5703,,,37396.5195,0.7746,0.9268,0.8507,,
2025-03-18,24740.5703,,,37845.4219,2.4642,1.2004,1.8323,,
2025-03-19,24771.1406,,,37751.8789,0.1236,-0.2472,-0.0618,,
2025-03-20,24219.9492,,,,-2.2251,0.0000,-1.1126,,
2025-03-21,23689.7207,,,37677.0586,-2.1892,-0.1982,-1.1937,,
2025-03-24,23905.5605,,,37608.4883,0.9111,-0.1820,0.3646,,
2025-03-25,23344.2500,,,37780.5391,-2.3480,0.4575,-0.9453,,
2025-03-26,23483.3203,,,38027.2891,0.5957,0.6531,0.6244,,
2025-03-27,23578.8008,,,37799.9688,0.4066,-0.5978,-0.0956,,
2025-03-28,23426.5996,,,37120.3281,-0.6455,-1.7980,-1.2217,,
2025-03-31,23119.5801,,,35617.5586,-1.3106,-4.0484,-2.6795,,
2025-04-01,23206.8398,,,35624.4805,0.3774,0.0194,0.1984,,
2025-04-02,23202.5293,,,35725.8711,-0.0186,0.2846,0.1330,,
2025-04-03,22849.8105,,,34735.9297,-1.5202,-2.7709,-2.1456,,
2025-04-04,,,,33780.5781,0.0000,-2.7503,-1.3752,,
2025-04-07,19828.3008,,,31136.5801,-13.2233,-7.8270,-10.5252,,
2025-04-08,20127.6797,,,33012.5781,1.5099,6.0251,3.7675,,
2025-04-09,20264.4902,,,31714.0293,0.6797,-3.9335,-1.6269,,
2025-04-10,20681.7793,,,34609.0000,2.0592,9.1284,5.5938,,
2025-04-11,20914.6895,,,33585.5781,1.1262,-2.9571,-0.9155,,
2025-04-14,21417.4004,,,33982.3594,2.4036,1.1814,1.7925,,
2025-04-15,21466.2695,,,34267.5391,0.2282,0.8392,0.5337,,
2025-04-16,21056.9805,,,33920.3984,-1.9067,-1.0130,-1.4598,,
2025-04-17,21395.1406,,,34377.6016,1.6059,1.3479,1.4769,,
2025-04-18,,,,34730.2812,0.0000,1.0259,0.5129,,
2025-04-21,,,,34279.9219,0.0000,-1.2967,-0.6484,,
2025-04-22,21562.3203,,,34220.6016,0.7814,-0.1730,0.3042,,
2025-04-23,22072.6191,,,34868.6289,2.3666,1.8937,2.1301,,
2025-04-24,21909.7598,,,35039.1484,-0.7378,0.4890,-0.1244,,
2025-04-25,21980.7402,,,35705.7383,0.3240,1.9024,1.1132,,
2025-04-28,21971.9609,,,35839.9883,-0.0399,0.3760,0.1680,,
2025-04-29,22008.1094,,,,0.1645,0.0000,0.0823,,
2025-04-30,22119.4102,,,36045.3789,0.5057,0.5731,0.5394,,
2025-05-01,,,,36452.3008,0.0000,1.1289,0.5645,,
2025-05-02,22504.6797,,,36830.6914,1.7418,1.0380,1.3899,,
2025-05-06,22662.7109,,,,0.7022,0.0000,0.3511,,
2025-05-07,22691.8809,,,36779.6602,0.1287,-0.1386,-0.0049,,
2025-05-08,22775.9199,,,36928.6289,0.3703,0.4050,0.3877,,
2025-05-09,22867.7402,,,37503.3281,0.4031,1.5562,0.9797,,
2025-05-12,23549.4609,,,37644.2617,2.9811,0.3758,1.6785,,
2025-05-13,23108.2695,,,38183.2617,-1.8735,1.4318,-0.2208,,
2025-05-14,23640.6504,,,38128.1289,2.3039,-0.1444,1.0797,,
2025-05-15,23453.1602,,,37755.5117,-0.7931,-0.9773,-0.8852,,
2025-05-16,23345.0508,,,37753.7188,-0.4610,-0.0047,-0.2329,,
2025-05-19,23332.7207,,,37498.6289,-0.0528,-0.6757,-0.3642,,
2025-05-20,23681.4805,,,37529.4883,1.4947,0.0823,0.7885,,
2025-05-21,23827.7793,,,37298.9805,0.6178,-0.6142,0.0018,,
2025-05-22,23544.3105,,,36985.8711,-1.1897,-0.8395,-1.0146,,
2025-05-23,23601.2598,,,37160.4688,0.2419,0.4721,0.3570,,
2025-05-26,23282.3301,,,37531.5312,-1.3513,0.9985,-0.1764,,
2025-05-27,23381.9902,,,37724.1094,0.4281,0.5131,0.4706,,
2025-05-28,23258.3105,,,37722.3984,-0.5290,-0.0045,-0.2667,,
2025-05-29,23573.3809,,,38432.9805,1.3547,1.8837,1.6192,,
2025-05-30,23289.7695,,,37965.1016,-1.2031,-1.2174,-1.2102,,
2025-06-02,23157.9707,,,37470.6719,-0.5659,-1.3023,-0.9341,,
2025-06-03,23512.4902,,,37446.8086,1.5309,-0.0637,0.7336,,
2025-06-04,23654.0293,,,37747.4492,0.6020,0.8028,0.7024,,
2025-06-05,23906.9707,,,37554.4883,1.0693,-0.5112,0.2791,,
2025-06-06,23792.5391,,,37741.6094,-0.4787,0.4983,0.0098,,
2025-06-09,24181.4297,,,38088.5703,1.6345,0.9193,1.2769,,
2025-06-10,24162.8691,,,38211.5117,-0.0768,0.3228,0.1230,,
2025-06-11,24366.9395,,,38421.1914,0.8446,0.5487,0.6966,,
2025-06-12,24035.3809,,,38173.0898,-1.3607,-0.6457,-1.0032,,
2025-06-13,23892.5605,,,37834.2500,-0.5942,-0.8876,-0.7409,,
2025-06-16,24060.9902,,,38311.3281,0.7049,1.2610,0.9830,,
2025-06-17,23980.3008,,,38536.7383,-0.3354,0.5884,0.1265,,
2025-06-18,23710.6895,,,38885.1484,-1.1243,0.9041,-0.1101,,
2025-06-19,23237.7402,,,38488.3398,-1.9947,-1.0205,-1.5076,,
2025-06-20,23530.4805,,,38403.2305,1.2598,-0.2211,0.5193,,
2025-06-23,23689.1309,,,38354.0898,0.6742,-0.1280,0.2731,,
2025-06-24,24177.0703,,,38790.5586,2.0598,1.1380,1.5989,,
2025-06-25,24474.6699,,,38942.0703,1.2309,0.3906,0.8108,,
2025-06-26,24325.4004,,,39584.5781,-0.6099,1.6499,0.5200,,
2025-06-27,24284.1504,,,40150.7891,-0.1696,1.4304,0.6304,,
2025-06-30,24072.2793,,,40487.3906,-0.8725,0.8383,-0.0171,,
2025-07-01,,,,39986.3281,0.0000,-1.2376,-0.6188,,
2025-07-02,24221.4102,,,39762.4805,0.6195,-0.5598,0.0299,,
2025-07-03,24069.9395,,,39785.8984,-0.6254,0.0589,-0.2832,,
2025-07-04,23916.0605,,,39810.8789,-0.6393,0.0628,-0.2883,,
2025-07-07,23887.8301,,,39587.6797,-0.1180,-0.5606,-0.3393,,
2025-07-08,24148.0703,,,39688.8086,1.0894,0.2555,0.6724,,
2025-07-09,23892.3203,,,39821.2812,-1.0591,0.3338,-0.3627,,
2025-07-10,24028.3691,,,39646.3594,0.5694,-0.4393,0.0651,,
2025-07-11,24139.5703,,,39569.6797,0.4628,-0.1934,0.1347,,
2025-07-14,24203.3203,,,39459.6211,0.2641,-0.2781,-0.0070,,
2025-07-15,24590.1191,,,39678.0195,1.5981,0.5535,1.0758,,
2025-07-16,24517.7598,,,39663.3984,-0.2943,-0.0368,-0.1656,,
2025-07-18,24825.6602,39819.1094,24825.6602,39819.1094,1.3336,-0.2057,0.5639,24825.6602,39819.1094
2025-07-21,24994.1406,,24994.1406,,0.6787,,0.6787,24994.1406,
2025-07-22,25130.0293,39774.9219,25130.0293,39774.9219,0.5437,-0.1110,0.2164,25130.0293,39774.9219
2025-07-23,25538.0703,41171.3203,25538.0703,41171.3203,1.6237,3.5108,2.5672,25538.0703,41171.3203
2025-07-24,25667.1797,41826.3398,25667.1797,41826.3398,0.5056,1.5910,1.0483,25667.1797,41826.3398
2025-07-25,25388.3496,41456.2305,25388.3496,41456.2305,-1.0863,-0.8849,-0.9856,25388.3496,41456.2305
2025-07-28,25562.1309,25562.1309,40998.2695,40998.2695,0.6845,-1.1047,-0.2101,25562.1309,40998.2695
